,year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,runoff,special,candidate,party,writein,mode,candidatevotes,totalvotes,unofficial,version,fusion_ticket
30319,2020,MISSOURI,MO,29,43,34,US HOUSE,3,GEN,False,False,BLAINE LUETKEMEYER,REPUBLICAN,False,TOTAL,282866,407348,False,20230706,False
30320,2020,MISSOURI,MO,29,43,34,US HOUSE,3,GEN,False,False,LEONARD J STEINMAN II,LIBERTARIAN,False,TOTAL,8344,407348,False,20230706,False
30321,2020,MISSOURI,MO,29,43,34,US HOUSE,3,GEN,False,False,MEGAN REZABEK,DEMOCRAT,False,TOTAL,116095,407348,False,20230706,False
30322,2020,MISSOURI,MO,29,43,34,US HOUSE,3,GEN,False,False,"THOMAS ""TOM"" CLAPP",WRITE-IN,False,TOTAL,43,407348,False,20230706,False
30323,2020,MISSOURI,MO,29,43,34,US HOUSE,4,GEN,False,False,LINDSEY SIMMONS,DEMOCRAT,False,TOTAL,107635,362836,False,20230706,False
30324,2020,MISSOURI,MO,29,43,34,US HOUSE,4,GEN,False,False,STEVEN K KOONSE,LIBERTARIAN,False,TOTAL,9954,362836,False,20230706,False
30325,2020,MISSOURI,MO,29,43,34,US HOUSE,4,GEN,False,False,VICKY HARTZLER,REPUBLICAN,False,TOTAL,245247,362836,False,20230706,False
30326,2020,MISSOURI,MO,29,43,34,US HOUSE,5,GEN,False,False,ANTWAIN WINTERS,WRITE-IN,False,TOTAL,41,352430,False,20230706,False
30327,2020,MISSOURI,MO,29,43,34,US HOUSE,5,GEN,False,False,BILLY BALLARD,WRITE-IN,False,TOTAL,1,352430,False,20230706,False
30328,2020,MISSOURI,MO,29,43,34,US HOUSE,5,GEN,False,False,EMANUEL CLEAVER,DEMOCRAT,False,TOTAL,207180,352430,False,20230706,False
30329,2020,MISSOURI,MO,29,43,34,US HOUSE,5,GEN,False,False,EMMANUEL DORN,WRITE-IN,False,TOTAL,2,352430,False,20230706,False
30330,2020,MISSOURI,MO,29,43,34,US HOUSE,5,GEN,False,False,ROBIN DOMINICK,LIBERTARIAN,False,TOTAL,9272,352430,False,20230706,False
30331,2020,MISSOURI,MO,29,43,34,US HOUSE,5,GEN,False,False,RYAN DERKS,REPUBLICAN,False,TOTAL,135934,352430,False,20230706,False
30332,2020,MISSOURI,MO,29,43,34,US HOUSE,6,GEN,False,False,GENA L ROSS,DEMOCRAT,False,TOTAL,118926,385779,False,20230706,False
30333,2020,MISSOURI,MO,29,43,34,US HOUSE,6,GEN,False,False,JIM HIGGINS,LIBERTARIAN,False,TOTAL,8144,385779,False,20230706,False
30334,2020,MISSOURI,MO,29,43,34,US HOUSE,6,GEN,False,False,SAM GRAVES,REPUBLICAN,False,TOTAL,258709,385779,False,20230706,False
30335,2020,MISSOURI,MO,29,43,34,US HOUSE,7,GEN,False,False,AUDREY RICHARDS,WRITE-IN,False,TOTAL,1279,369283,False,20230706,False
30336,2020,MISSOURI,MO,29,43,34,US HOUSE,7,GEN,False,False,BILLY LONG,REPUBLICAN,False,TOTAL,254318,369283,False,20230706,False
30337,2020,MISSOURI,MO,29,43,34,US HOUSE,7,GEN,False,False,DENNIS DAVIS,WRITE-IN,False,TOTAL,2,369283,False,20230706,False
30338,2020,MISSOURI,MO,29,43,34,US HOUSE,7,GEN,False,False,KEVIN CRAIG,LIBERTARIAN,False,TOTAL,15573,369283,False,20230706,False
30339,2020,MISSOURI,MO,29,43,34,US HOUSE,7,GEN,False,False,TERESA MONTSENY,DEMOCRAT,False,TOTAL,98111,369283,False,20230706,False
30340,2020,MISSOURI,MO,29,43,34,US HOUSE,8,GEN,False,False,JASON SMITH,REPUBLICAN,False,TOTAL,253811,330226,False,20230706,False
30341,2020,MISSOURI,MO,29,43,34,US HOUSE,8,GEN,False,False,KATHY ELLIS,DEMOCRAT,False,TOTAL,70561,330226,False,20230706,False
30342,2020,MISSOURI,MO,29,43,34,US HOUSE,8,GEN,False,False,TOM SCHMITZ,LIBERTARIAN,False,TOTAL,5854,330226,False,20230706,False
30343,2020,MONTANA,MT,30,81,64,US HOUSE,0,GEN,False,False,KATHLEEN WILLIAMS,DEMOCRAT,False,TOTAL,262340,601509,False,20230706,False
30344,2020,MONTANA,MT,30,81,64,US HOUSE,0,GEN,False,False,MATT ROSENDALE,REPUBLICAN,False,TOTAL,339169,601509,False,20230706,False
30345,2020,NEBRASKA,NE,31,46,35,US HOUSE,1,GEN,False,False,DENNIS B GRACE,LIBERTARIAN,False,TOTAL,8938,317566,False,20230706,False
30346,2020,NEBRASKA,NE,31,46,35,US HOUSE,1,GEN,False,False,JEFF FORTENBERRY,REPUBLICAN,False,TOTAL,189006,317566,False,20230706,False
30347,2020,NEBRASKA,NE,31,46,35,US HOUSE,1,GEN,False,False,KATE BOLZ,DEMOCRAT,False,TOTAL,119622,317566,False,20230706,False
30348,2020,NEBRASKA,NE,31,46,35,US HOUSE,2,GEN,False,False,DON BACON,REPUBLICAN,False,TOTAL,171071,336962,False,20230706,False
30349,2020,NEBRASKA,NE,31,46,35,US HOUSE,2,GEN,False,False,KARA EASTMAN,DEMOCRAT,False,TOTAL,155706,336962,False,20230706,False
30350,2020,NEBRASKA,NE,31,46,35,US HOUSE,2,GEN,False,False,TYLER SCHAEFFER,LIBERTARIAN,False,TOTAL,10185,336962,False,20230706,False
30351,2020,NEBRASKA,NE,31,46,35,US HOUSE,3,GEN,False,False,ADRIAN SMITH,REPUBLICAN,False,TOTAL,225157,286770,False,20230706,False
30352,2020,NEBRASKA,NE,31,46,35,US HOUSE,3,GEN,False,False,DUSTIN C HOBBS,LIBERTARIAN,False,TOTAL,10923,286770,False,20230706,False
30353,2020,NEBRASKA,NE,31,46,35,US HOUSE,3,GEN,False,False,MARK ELWORTH JR,DEMOCRAT,False,TOTAL,50690,286770,False,20230706,False
30354,2020,NEVADA,NV,32,88,65,US HOUSE,1,GEN,False,False,DINA TITUS,DEMOCRAT,False,TOTAL,137868,223213,False,20230706,False
30355,2020,NEVADA,NV,32,88,65,US HOUSE,1,GEN,False,False,JOYCE BENTLEY,REPUBLICAN,False,TOTAL,74490,223213,False,20230706,False
30356,2020,NEVADA,NV,32,88,65,US HOUSE,1,GEN,False,False,KAMAU BAKARI,INDEPENDENT AMERICAN,False,TOTAL,6190,223213,False,20230706,False
30357,2020,NEVADA,NV,32,88,65,US HOUSE,1,GEN,False,False,ROBERT VAN STRAWDER JR,LIBERTARIAN,False,TOTAL,4665,223213,False,20230706,False
30358,2020,NEVADA,NV,32,88,65,US HOUSE,2,GEN,False,False,JANINE HANSEN,INDEPENDENT AMERICAN,False,TOTAL,10815,382673,False,20230706,False
30359,2020,NEVADA,NV,32,88,65,US HOUSE,2,GEN,False,False,MARK E AMODEI,REPUBLICAN,False,TOTAL,216078,382673,False,20230706,False
30360,2020,NEVADA,NV,32,88,65,US HOUSE,2,GEN,False,False,PATRICIA ACKERMAN,DEMOCRAT,False,TOTAL,155780,382673,False,20230706,False
30361,2020,NEVADA,NV,32,88,65,US HOUSE,3,GEN,False,False,"DAN ""BIG DAN"" RODIMER",REPUBLICAN,False,TOTAL,190975,417252,False,20230706,False
30362,2020,NEVADA,NV,32,88,65,US HOUSE,3,GEN,False,False,ED S BRIDGES II,INDEPENDENT AMERICAN,False,TOTAL,10541,417252,False,20230706,False
30363,2020,NEVADA,NV,32,88,65,US HOUSE,3,GEN,False,False,STEVE BROWN,LIBERTARIAN,False,TOTAL,12315,417252,False,20230706,False
30364,2020,NEVADA,NV,32,88,65,US HOUSE,3,GEN,False,False,SUSIE LEE,DEMOCRAT,False,TOTAL,203421,417252,False,20230706,False
30365,2020,NEVADA,NV,32,88,65,US HOUSE,4,GEN,False,False,BARRY L RUBINSON,INDEPENDENT AMERICAN,False,TOTAL,3750,332469,False,20230706,False
30366,2020,NEVADA,NV,32,88,65,US HOUSE,4,GEN,False,False,JIM MARCHANT,REPUBLICAN,False,TOTAL,152284,332469,False,20230706,False
30367,2020,NEVADA,NV,32,88,65,US HOUSE,4,GEN,False,False,JONATHAN ROYCE ESTEBAN,LIBERTARIAN,False,TOTAL,7978,332469,False,20230706,False
30368,2020,NEVADA,NV,32,88,65,US HOUSE,4,GEN,False,False,STEVEN HORSFORD,DEMOCRAT,False,TOTAL,168457,332469,False,20230706,False
30369,2020,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,GEN,False,False,CHRIS PAPPAS,DEMOCRAT,False,TOTAL,205606,400661,False,20230706,False
30370,2020,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,GEN,False,False,MATT MOWERS,REPUBLICAN,False,TOTAL,185159,400661,False,20230706,False
30371,2020,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,GEN,False,False,WRITEIN,,True,TOTAL,149,400661,False,20230706,False
30372,2020,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,1,GEN,False,False,ZACHARY S DUMONT,LIBERTARIAN,False,TOTAL,9747,400661,False,20230706,False
30373,2020,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,GEN,False,False,ANDREW OLDING,LIBERTARIAN,False,TOTAL,9119,386441,False,20230706,False
30374,2020,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,GEN,False,False,ANN M KUSTER,DEMOCRAT,False,TOTAL,208289,386441,False,20230706,False
30375,2020,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,GEN,False,False,STEVEN NEGRON,REPUBLICAN,False,TOTAL,168886,386441,False,20230706,False
30376,2020,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,2,GEN,False,False,WRITEIN,,True,TOTAL,147,386441,False,20230706,False
30377,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,1,GEN,False,False,CLAIRE H GUSTAFSON,REPUBLICAN,False,TOTAL,144463,385030,False,20230706,False
30378,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,1,GEN,False,False,DONALD NORCROSS,DEMOCRAT,False,TOTAL,240567,385030,False,20230706,False
30379,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,2,GEN,False,False,AMY KENNEDY,DEMOCRAT,False,TOTAL,173849,376547,False,20230706,False
30380,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,2,GEN,False,False,JEFFERSON VAN DREW,REPUBLICAN,False,TOTAL,195526,376547,False,20230706,False
30381,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,2,GEN,False,False,JENNA HARVEY,JUSTICE MERCY HUMILITY,False,TOTAL,4136,376547,False,20230706,False
30382,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,2,GEN,False,False,JESSE EHRNSTROM,LIBERTARIAN,False,TOTAL,3036,376547,False,20230706,False
30383,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,3,GEN,False,False,ANDY KIM,DEMOCRAT,False,TOTAL,229840,431762,False,20230706,False
30384,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,3,GEN,False,False,DAVID RICHTER,REPUBLICAN,False,TOTAL,196327,431762,False,20230706,False
30385,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,3,GEN,False,False,MARTIN WEBER,FOR THE PEOPLE,False,TOTAL,3724,431762,False,20230706,False
30386,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,3,GEN,False,False,ROBERT SHAPIRO,INDEPENDENT CONSTITUTIONAL CANDIDATE,False,TOTAL,1871,431762,False,20230706,False
30387,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,4,GEN,False,False,ANDREW PACHUTA,COMMON SENSE PARTY,False,TOTAL,2067,424368,False,20230706,False
30388,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,4,GEN,False,False,CHRISTOPHER H SMITH,REPUBLICAN,False,TOTAL,254103,424368,False,20230706,False
30389,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,4,GEN,False,False,HANK SCHROEDER,MAKE CHANGE HAPPEN,False,TOTAL,3195,424368,False,20230706,False
30390,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,4,GEN,False,False,MICHAEL J RUFO,LIBERTARIAN,False,TOTAL,2583,424368,False,20230706,False
30391,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,4,GEN,False,False,STEPHANIE SCHMID,DEMOCRAT,False,TOTAL,162420,424368,False,20230706,False
30392,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,5,GEN,False,False,FRANK T PALLOTTA,REPUBLICAN,False,TOTAL,193333,423636,False,20230706,False
30393,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,5,GEN,False,False,JOSH GOTTHEIMER,DEMOCRAT,False,TOTAL,225175,423636,False,20230706,False
30394,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,5,GEN,False,False,LOUIS A VELLUCCI,AMERICAN VALUES,False,TOTAL,5128,423636,False,20230706,False
30395,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,6,GEN,False,False,CHRISTIAN ONUOHA,REPUBLICAN,False,TOTAL,126760,326408,False,20230706,False
30396,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,6,GEN,False,False,FRANK PALLONE JR,DEMOCRAT,False,TOTAL,199648,326408,False,20230706,False
30397,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,7,GEN,False,False,THOMAS H KEAN JR,REPUBLICAN,False,TOTAL,214318,433947,False,20230706,False
30398,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,7,GEN,False,False,TOM MALINOWSKI,DEMOCRAT,False,TOTAL,219629,433947,False,20230706,False
30399,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,8,GEN,False,False,ALBIO SIRES,DEMOCRAT,False,TOTAL,176758,238773,False,20230706,False
30400,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,8,GEN,False,False,DAN DELANEY,LIBERTARIAN,False,TOTAL,3329,238773,False,20230706,False
30401,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,8,GEN,False,False,JASON TODD MUSHNICK,REPUBLICAN,False,TOTAL,58686,238773,False,20230706,False
30402,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,9,GEN,False,False,BILL PASCRELL JR,DEMOCRAT,False,TOTAL,203674,309542,False,20230706,False
30403,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,9,GEN,False,False,BILLY PREMPEH,REPUBLICAN,False,TOTAL,98629,309542,False,20230706,False
30404,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,9,GEN,False,False,CHRIS AURIEMMA,VETERAN FOR CHANGE,False,TOTAL,7239,309542,False,20230706,False
30405,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,10,GEN,False,False,AKIL KHALFANI,NO SLOGAN FILED,False,TOTAL,3537,290009,False,20230706,False
30406,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,10,GEN,False,False,DONALD M PAYNE JR,DEMOCRAT,False,TOTAL,241522,290009,False,20230706,False
30407,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,10,GEN,False,False,JENNIFER ZINONE,REPUBLICAN,False,TOTAL,40298,290009,False,20230706,False
30408,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,10,GEN,False,False,JOHN MIRRIONE,LIBERTARIAN,False,TOTAL,1172,290009,False,20230706,False
30409,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,10,GEN,False,False,KHALIAH FITCHETTE,BUILDING YOUR LEGACY,False,TOTAL,3480,290009,False,20230706,False
30410,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,11,GEN,False,False,MIKIE SHERRILL,DEMOCRAT,False,TOTAL,235163,441176,False,20230706,False
30411,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,11,GEN,False,False,ROSEMARY BECCHI,REPUBLICAN,False,TOTAL,206013,441176,False,20230706,False
30412,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,12,GEN,False,False,BONNIE WATSON COLEMAN,DEMOCRAT,False,TOTAL,230883,351725,False,20230706,False
30413,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,12,GEN,False,False,"EDWARD ""NJ WEEDMAN"" FORCHION",NO SLOGAN FILED,False,TOTAL,4512,351725,False,20230706,False
30414,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,12,GEN,False,False,KENNETH J CODY,TRUTH VISION HOPE,False,TOTAL,1739,351725,False,20230706,False
30415,2020,NEW JERSEY,NJ,34,22,12,US HOUSE,12,GEN,False,False,MARK RAZZOLI,REPUBLICAN,False,TOTAL,114591,351725,False,20230706,False
30416,2020,NEW MEXICO,NM,35,85,66,US HOUSE,1,GEN,False,False,DEBRA A HAALAND,DEMOCRAT,False,TOTAL,186953,321290,False,20230706,False
30417,2020,NEW MEXICO,NM,35,85,66,US HOUSE,1,GEN,False,False,MICHELLE GARCIA HOLMES,REPUBLICAN,False,TOTAL,134337,321290,False,20230706,False
30418,2020,NEW MEXICO,NM,35,85,66,US HOUSE,2,GEN,False,False,STEVE JONES,WRITE-IN (INDEPENDENT),False,TOTAL,117,264946,False,20230706,False
30419,2020,NEW MEXICO,NM,35,85,66,US HOUSE,2,GEN,False,False,XOCHITL TORRES SMALL,DEMOCRAT,False,TOTAL,122546,264946,False,20230706,False
30420,2020,NEW MEXICO,NM,35,85,66,US HOUSE,2,GEN,False,False,YVETTE HERRELL,REPUBLICAN,False,TOTAL,142283,264946,False,20230706,False
30421,2020,NEW MEXICO,NM,35,85,66,US HOUSE,3,GEN,False,False,ALEXIS M JOHNSON,REPUBLICAN,False,TOTAL,131166,317448,False,20230706,False
30422,2020,NEW MEXICO,NM,35,85,66,US HOUSE,3,GEN,False,False,TERESA LEGER FERNANDEZ,DEMOCRAT,False,TOTAL,186282,317448,False,20230706,False
30423,2020,NEW YORK,NY,36,21,13,US HOUSE,1,GEN,False,False,LEE M ZELDIN,CONSERVATIVE,False,TOTAL,21611,389014,False,20230706,True
30424,2020,NEW YORK,NY,36,21,13,US HOUSE,1,GEN,False,False,LEE M ZELDIN,INDEPENDENCE,False,TOTAL,3249,389014,False,20230706,True
30425,2020,NEW YORK,NY,36,21,13,US HOUSE,1,GEN,False,False,LEE M ZELDIN,REPUBLICAN,False,TOTAL,180855,389014,False,20230706,True
30426,2020,NEW YORK,NY,36,21,13,US HOUSE,1,GEN,False,False,NANCY S GOROFF,DEMOCRAT,False,TOTAL,160978,389014,False,20230706,True
30427,2020,NEW YORK,NY,36,21,13,US HOUSE,1,GEN,False,False,NANCY S GOROFF,WORKING FAMILIES,False,TOTAL,8316,389014,False,20230706,True
30428,2020,NEW YORK,NY,36,21,13,US HOUSE,1,GEN,False,False,UNDERVOTES,,False,TOTAL,13773,389014,False,20230706,False
30429,2020,NEW YORK,NY,36,21,13,US HOUSE,1,GEN,False,False,VOID,,False,TOTAL,125,389014,False,20230706,False
30430,2020,NEW YORK,NY,36,21,13,US HOUSE,1,GEN,False,False,WRITEIN,,True,TOTAL,107,389014,False,20230706,False
30431,2020,NEW YORK,NY,36,21,13,US HOUSE,2,GEN,False,False,ANDREW R GARBARINO,CONSERVATIVE,False,TOTAL,17434,358617,False,20230706,True
30432,2020,NEW YORK,NY,36,21,13,US HOUSE,2,GEN,False,False,ANDREW R GARBARINO,LIBERTARIAN,False,TOTAL,1491,358617,False,20230706,True
30433,2020,NEW YORK,NY,36,21,13,US HOUSE,2,GEN,False,False,ANDREW R GARBARINO,REPUBLICAN,False,TOTAL,158151,358617,False,20230706,True
30434,2020,NEW YORK,NY,36,21,13,US HOUSE,2,GEN,False,False,ANDREW R GARBARINO,SERVE AMERICA MOVEMENT,False,TOTAL,303,358617,False,20230706,True
30435,2020,NEW YORK,NY,36,21,13,US HOUSE,2,GEN,False,False,HARRY R BURGER,GREEN,False,TOTAL,3448,358617,False,20230706,False
30436,2020,NEW YORK,NY,36,21,13,US HOUSE,2,GEN,False,False,JACKIE GORDON,DEMOCRAT,False,TOTAL,144849,358617,False,20230706,True
30437,2020,NEW YORK,NY,36,21,13,US HOUSE,2,GEN,False,False,JACKIE GORDON,INDEPENDENCE,False,TOTAL,3017,358617,False,20230706,True
30438,2020,NEW YORK,NY,36,21,13,US HOUSE,2,GEN,False,False,JACKIE GORDON,WORKING FAMILIES,False,TOTAL,6380,358617,False,20230706,True
30439,2020,NEW YORK,NY,36,21,13,US HOUSE,2,GEN,False,False,UNDERVOTES,,False,TOTAL,23061,358617,False,20230706,False
30440,2020,NEW YORK,NY,36,21,13,US HOUSE,2,GEN,False,False,VOID,,False,TOTAL,393,358617,False,20230706,False
30441,2020,NEW YORK,NY,36,21,13,US HOUSE,2,GEN,False,False,WRITEIN,,True,TOTAL,90,358617,False,20230706,False
30442,2020,NEW YORK,NY,36,21,13,US HOUSE,3,GEN,False,False,GEORGE AD SANTOS,CONSERVATIVE,False,TOTAL,14470,398887,False,20230706,True
30443,2020,NEW YORK,NY,36,21,13,US HOUSE,3,GEN,False,False,GEORGE AD SANTOS,REPUBLICAN,False,TOTAL,147461,398887,False,20230706,True
30444,2020,NEW YORK,NY,36,21,13,US HOUSE,3,GEN,False,False,HOWARD RABIN,LIBERTARIAN,False,TOTAL,2156,398887,False,20230706,False
30445,2020,NEW YORK,NY,36,21,13,US HOUSE,3,GEN,False,False,THOMAS R SUOZZI,DEMOCRAT,False,TOTAL,196056,398887,False,20230706,True
30446,2020,NEW YORK,NY,36,21,13,US HOUSE,3,GEN,False,False,THOMAS R SUOZZI,INDEPENDENCE,False,TOTAL,3296,398887,False,20230706,True
30447,2020,NEW YORK,NY,36,21,13,US HOUSE,3,GEN,False,False,THOMAS R SUOZZI,WORKING FAMILIES,False,TOTAL,9203,398887,False,20230706,True
30448,2020,NEW YORK,NY,36,21,13,US HOUSE,3,GEN,False,False,UNDERVOTES,,False,TOTAL,25762,398887,False,20230706,False
30449,2020,NEW YORK,NY,36,21,13,US HOUSE,3,GEN,False,False,VOID,,False,TOTAL,344,398887,False,20230706,False
30450,2020,NEW YORK,NY,36,21,13,US HOUSE,3,GEN,False,False,WRITEIN,,True,TOTAL,139,398887,False,20230706,False
30451,2020,NEW YORK,NY,36,21,13,US HOUSE,4,GEN,False,False,DOUGLAS L TUMAN,CONSERVATIVE,False,TOTAL,13448,385015,False,20230706,True
30452,2020,NEW YORK,NY,36,21,13,US HOUSE,4,GEN,False,False,DOUGLAS L TUMAN,REPUBLICAN,False,TOTAL,139559,385015,False,20230706,True
30453,2020,NEW YORK,NY,36,21,13,US HOUSE,4,GEN,False,False,JOSEPH R NAHAM,GREEN,False,TOTAL,3024,385015,False,20230706,False
30454,2020,NEW YORK,NY,36,21,13,US HOUSE,4,GEN,False,False,KATHLEEN M RICE,DEMOCRAT,False,TOTAL,199762,385015,False,20230706,False
30455,2020,NEW YORK,NY,36,21,13,US HOUSE,4,GEN,False,False,UNDERVOTES,,False,TOTAL,28742,385015,False,20230706,False
30456,2020,NEW YORK,NY,36,21,13,US HOUSE,4,GEN,False,False,VOID,,False,TOTAL,361,385015,False,20230706,False
30457,2020,NEW YORK,NY,36,21,13,US HOUSE,4,GEN,False,False,WRITEIN,,True,TOTAL,119,385015,False,20230706,False
30458,2020,NEW YORK,NY,36,21,13,US HOUSE,5,GEN,False,False,GREGORY W MEEKS,DEMOCRAT,False,TOTAL,229125,277909,False,20230706,False
30459,2020,NEW YORK,NY,36,21,13,US HOUSE,5,GEN,False,False,UNDERVOTES,,False,TOTAL,47191,277909,False,20230706,False
30460,2020,NEW YORK,NY,36,21,13,US HOUSE,5,GEN,False,False,VOID,,False,TOTAL,39,277909,False,20230706,False
30461,2020,NEW YORK,NY,36,21,13,US HOUSE,5,GEN,False,False,WRITEIN,,True,TOTAL,1554,277909,False,20230706,False
30462,2020,NEW YORK,NY,36,21,13,US HOUSE,6,GEN,False,False,GRACE MENG,DEMOCRAT,False,TOTAL,144149,249493,False,20230706,True
30463,2020,NEW YORK,NY,36,21,13,US HOUSE,6,GEN,False,False,GRACE MENG,WORKING FAMILIES,False,TOTAL,14713,249493,False,20230706,True
30464,2020,NEW YORK,NY,36,21,13,US HOUSE,6,GEN,False,False,THOMAS J ZMICH,CONSERVATIVE,False,TOTAL,5231,249493,False,20230706,True
30465,2020,NEW YORK,NY,36,21,13,US HOUSE,6,GEN,False,False,THOMAS J ZMICH,LIBERTARIAN,False,TOTAL,754,249493,False,20230706,True
30466,2020,NEW YORK,NY,36,21,13,US HOUSE,6,GEN,False,False,THOMAS J ZMICH,REPUBLICAN,False,TOTAL,67735,249493,False,20230706,True
30467,2020,NEW YORK,NY,36,21,13,US HOUSE,6,GEN,False,False,THOMAS J ZMICH,SAVE OUR CITY,False,TOTAL,1109,249493,False,20230706,True
30468,2020,NEW YORK,NY,36,21,13,US HOUSE,6,GEN,False,False,UNDERVOTES,,False,TOTAL,15552,249493,False,20230706,False
30469,2020,NEW YORK,NY,36,21,13,US HOUSE,6,GEN,False,False,VOID,,False,TOTAL,27,249493,False,20230706,False
30470,2020,NEW YORK,NY,36,21,13,US HOUSE,6,GEN,False,False,WRITEIN,,True,TOTAL,223,249493,False,20230706,False
30471,2020,NEW YORK,NY,36,21,13,US HOUSE,7,GEN,False,False,BRIAN W KELLY,CONSERVATIVE,False,TOTAL,3116,235169,False,20230706,True
30472,2020,NEW YORK,NY,36,21,13,US HOUSE,7,GEN,False,False,BRIAN W KELLY,REPUBLICAN,False,TOTAL,29404,235169,False,20230706,True
30473,2020,NEW YORK,NY,36,21,13,US HOUSE,7,GEN,False,False,GILBERT MIDONNET,LIBERTARIAN,False,TOTAL,1522,235169,False,20230706,False
30474,2020,NEW YORK,NY,36,21,13,US HOUSE,7,GEN,False,False,NYDIA M VELAZQUEZ,DEMOCRAT,False,TOTAL,156889,235169,False,20230706,True
30475,2020,NEW YORK,NY,36,21,13,US HOUSE,7,GEN,False,False,NYDIA M VELAZQUEZ,WORKING FAMILIES,False,TOTAL,34184,235169,False,20230706,True
30476,2020,NEW YORK,NY,36,21,13,US HOUSE,7,GEN,False,False,UNDERVOTES,,False,TOTAL,9698,235169,False,20230706,False
30477,2020,NEW YORK,NY,36,21,13,US HOUSE,7,GEN,False,False,VOID,,False,TOTAL,18,235169,False,20230706,False
30478,2020,NEW YORK,NY,36,21,13,US HOUSE,7,GEN,False,False,WRITEIN,,True,TOTAL,338,235169,False,20230706,False
30479,2020,NEW YORK,NY,36,21,13,US HOUSE,8,GEN,False,False,GARFIELD H WALLACE,CONSERVATIVE,False,TOTAL,2883,285735,False,20230706,True
30480,2020,NEW YORK,NY,36,21,13,US HOUSE,8,GEN,False,False,GARFIELD H WALLACE,REPUBLICAN,False,TOTAL,39124,285735,False,20230706,True
30481,2020,NEW YORK,NY,36,21,13,US HOUSE,8,GEN,False,False,HAKEEM S JEFFRIES,DEMOCRAT,False,TOTAL,207111,285735,False,20230706,True
30482,2020,NEW YORK,NY,36,21,13,US HOUSE,8,GEN,False,False,HAKEEM S JEFFRIES,WORKING FAMILIES,False,TOTAL,27822,285735,False,20230706,True
30483,2020,NEW YORK,NY,36,21,13,US HOUSE,8,GEN,False,False,UNDERVOTES,,False,TOTAL,8556,285735,False,20230706,False
30484,2020,NEW YORK,NY,36,21,13,US HOUSE,8,GEN,False,False,VOID,,False,TOTAL,10,285735,False,20230706,False
30485,2020,NEW YORK,NY,36,21,13,US HOUSE,8,GEN,False,False,WRITEIN,,True,TOTAL,229,285735,False,20230706,False
30486,2020,NEW YORK,NY,36,21,13,US HOUSE,9,GEN,False,False,CONSTANTINE JEAN-PIERRE,CONSERVATIVE,False,TOTAL,3840,287412,False,20230706,True
30487,2020,NEW YORK,NY,36,21,13,US HOUSE,9,GEN,False,False,CONSTANTINE JEAN-PIERRE,REPUBLICAN,False,TOTAL,40110,287412,False,20230706,True
30488,2020,NEW YORK,NY,36,21,13,US HOUSE,9,GEN,False,False,GARY POPKIN,LIBERTARIAN,False,TOTAL,1644,287412,False,20230706,False
