year,state,district,c1,c2,c1_party,c2_party,c1_votes,c2_votes,winner,winner_party
2022,OHIO,10,MICHAEL R TURNER,DAVID ESRATI,REPUBLICAN,DEMOCRAT,168327,104634.0,MICHAEL R TURNER,REPUBLICAN
2022,OHIO,11,SHONTEL M BROWN,ERIC J BREWER,DEMOCRAT,REPUBLICAN,167722,47988.0,SHONTEL M BROWN,DEMOCRAT
2022,OHIO,12,TROY BALDERSON,AMY RIPPEL-ELTON,REPUBLICAN,DEMOCRAT,191344,84893.0,TROY BALDERSON,REPUBLICAN
2022,OHIO,13,EMILIA SYKES,MADISON GESIOTTO GILBERT,DEMOCRAT,REPUBLICAN,149816,134593.0,EMILIA SYKES,DEMOCRAT
2022,OHIO,14,DAVID P JOYCE,MATT KILBOY,REPUBLICAN,DEMOCRAT,183389,113639.0,DAVID P JOYCE,REPUBLICAN
2022,OHIO,15,MIKE CAREY,GARY JOSEPHSON,REPUBLICAN,DEMOCRAT,143112,108139.0,MIKE CAREY,REPUBLICAN
2022,OKLAHOMA,1,KEVIN HERN,ADAM MARTIN,REPUBLICAN,DEMOCRAT,142800,80974.0,KEVIN HERN,REPUBLICAN
2022,OKLAHOMA,2,JOSH BRECHEEN,NAOMI ANDREWS,REPUBLICAN,DEMOCRAT,167843,54194.0,JOSH BRECHEEN,REPUBLICAN
2022,OKLAHOMA,3,FRANK D LUCAS,JEREMIAH A ROSS,REPUBLICAN,DEMOCRAT,147418,50354.0,FRANK D LUCAS,REPUBLICAN
2022,OKLAHOMA,4,TOM COLE,MARY BRANNON,REPUBLICAN,DEMOCRAT,149879,74667.0,TOM COLE,REPUBLICAN
2022,OKLAHOMA,5,STEPHANIE I BICE,JOSHUA HARRIS-TILL,REPUBLICAN,DEMOCRAT,152699,96799.0,STEPHANIE I BICE,REPUBLICAN
2022,OREGON,1,SUZANNE BONAMICI,CHRISTOPHER A MANN,DEMOCRAT,REPUBLICAN,210682,99042.0,SUZANNE BONAMICI,DEMOCRAT
2022,OREGON,2,CLIFF BENTZ,JOE YETTER,REPUBLICAN,DEMOCRAT,208369,99882.0,CLIFF BENTZ,REPUBLICAN
2022,OREGON,3,EARL BLUMENAUER,JOANNA HARBOUR,DEMOCRAT,REPUBLICAN,212119,79766.0,EARL BLUMENAUER,DEMOCRAT
2022,OREGON,4,VAL HOYLE,ALEK SKARLATOS,DEMOCRAT,REPUBLICAN,171372,146055.0,VAL HOYLE,DEMOCRAT
2022,OREGON,5,LORI CHAVEZ-DEREMER,JAMIE MCLEOD-SKINNER,REPUBLICAN,DEMOCRAT,178813,171514.0,LORI CHAVEZ-DEREMER,REPUBLICAN
2022,OREGON,6,ANDREA SALINAS,MIKE ERICKSON,DEMOCRAT,REPUBLICAN,147156,139946.0,ANDREA SALINAS,DEMOCRAT
2022,PENNSYLVANIA,1,BRIAN K FITZPATRICK,ASHLEY EHASZ,REPUBLICAN,DEMOCRAT,201571,165809.0,BRIAN K FITZPATRICK,REPUBLICAN
2022,PENNSYLVANIA,2,BRENDAN F BOYLE,AARON BASHIR,DEMOCRAT,REPUBLICAN,141229,45454.0,BRENDAN F BOYLE,DEMOCRAT
2022,PENNSYLVANIA,3,DWIGHT EVANS,CHRISTOPHER HOEPPNER,DEMOCRAT,SOCIALIST WORKERS,251115,12820.0,DWIGHT EVANS,DEMOCRAT
2022,PENNSYLVANIA,4,MADELEINE DEAN,CHRISTIAN NASCIMENTO,DEMOCRAT,REPUBLICAN,224799,141986.0,MADELEINE DEAN,DEMOCRAT
2022,PENNSYLVANIA,5,MARY GAY SCANLON,DAVID GALLUCH,DEMOCRAT,REPUBLICAN,205128,110058.0,MARY GAY SCANLON,DEMOCRAT
2022,PENNSYLVANIA,6,CHRISSY HOULAHAN,GUY CIARROCCHI,DEMOCRAT,REPUBLICAN,190386,136097.0,CHRISSY HOULAHAN,DEMOCRAT
2022,PENNSYLVANIA,7,SUSAN WILD,LISA SCHELLER,DEMOCRAT,REPUBLICAN,151364,145527.0,SUSAN WILD,DEMOCRAT
2022,PENNSYLVANIA,8,MATT CARTWRIGHT,JIM BOGNET,DEMOCRAT,REPUBLICAN,146956,139930.0,MATT CARTWRIGHT,DEMOCRAT
2022,PENNSYLVANIA,9,DANIEL MEUSER,AMANDA R WALDMAN,REPUBLICAN,DEMOCRAT,209185,92622.0,DANIEL MEUSER,REPUBLICAN
2022,PENNSYLVANIA,10,SCOTT PERRY,SHAMAINE DANIELS,REPUBLICAN,DEMOCRAT,169331,145215.0,SCOTT PERRY,REPUBLICAN
2022,PENNSYLVANIA,11,LLOYD SMUCKER,BOB HOLLISTER,REPUBLICAN,DEMOCRAT,194991,121835.0,LLOYD SMUCKER,REPUBLICAN
2022,PENNSYLVANIA,12,SUMMER LEE,MIKE DOYLE,DEMOCRAT,REPUBLICAN,184674,143946.0,SUMMER LEE,DEMOCRAT
2022,PENNSYLVANIA,13,JOHN JOYCE,,REPUBLICAN,,260345,,JOHN JOYCE,REPUBLICAN
2022,PENNSYLVANIA,14,GUY RESCHENTHALER,,REPUBLICAN,,230865,,GUY RESCHENTHALER,REPUBLICAN
2022,PENNSYLVANIA,15,GLENN THOMPSON,MIKE MOLESEVICH,REPUBLICAN,DEMOCRAT,213417,91729.0,GLENN THOMPSON,REPUBLICAN
2022,PENNSYLVANIA,16,MIKE KELLY,DAN PASTORE,REPUBLICAN,DEMOCRAT,190546,130443.0,MIKE KELLY,REPUBLICAN
2022,PENNSYLVANIA,17,CHRIS DELUZIO,JEREMY SHAFFER,DEMOCRAT,REPUBLICAN,193615,169013.0,CHRIS DELUZIO,DEMOCRAT
2022,RHODE ISLAND,1,DAVID N CICILLINE,ALLEN R WATERS,DEMOCRAT,REPUBLICAN,100318,56055.0,DAVID N CICILLINE,DEMOCRAT
2022,RHODE ISLAND,2,SETH M MAGAZINER,ALLAN W FUNG,DEMOCRAT,REPUBLICAN,101432,93969.0,SETH M MAGAZINER,DEMOCRAT
2022,SOUTH CAROLINA,1,NANCY MACE,ANNIE ANDREWS,REPUBLICAN,DEMOCRAT,153757,115796.0,NANCY MACE,REPUBLICAN
2022,SOUTH CAROLINA,2,JOE WILSON,JUDD LARKINS,REPUBLICAN,DEMOCRAT,147699,98081.0,JOE WILSON,REPUBLICAN
2022,SOUTH CAROLINA,3,JEFF DUNCAN,WRITEIN,REPUBLICAN,,189971,4598.0,JEFF DUNCAN,REPUBLICAN
2022,SOUTH CAROLINA,4,WILLIAM R TIMMONS IV,WRITEIN,REPUBLICAN,,165607,16758.0,WILLIAM R TIMMONS IV,REPUBLICAN
2022,SOUTH CAROLINA,5,RALPH NORMAN,EVANGELINE HUNDLEY,REPUBLICAN,DEMOCRAT,154725,83299.0,RALPH NORMAN,REPUBLICAN
2022,SOUTH CAROLINA,6,JAMES E CLYBURN,DUKE BUCKNER,DEMOCRAT,REPUBLICAN,130923,79879.0,JAMES E CLYBURN,DEMOCRAT
2022,SOUTH CAROLINA,7,RUSSELL FRY,DARYL W SCOTT,REPUBLICAN,DEMOCRAT,164440,89030.0,RUSSELL FRY,REPUBLICAN
2022,SOUTH DAKOTA,0,DUSTY JOHNSON,COLLIN DUPREL,REPUBLICAN,LIBERTARIAN,253821,74020.0,DUSTY JOHNSON,REPUBLICAN
2022,TENNESSEE,1,DIANA HARSHBARGER,CAMERON PARSONS,REPUBLICAN,DEMOCRAT,147241,37049.0,DIANA HARSHBARGER,REPUBLICAN
2022,TENNESSEE,2,TIM BURCHETT,MARK HARMON,REPUBLICAN,DEMOCRAT,141089,66673.0,TIM BURCHETT,REPUBLICAN
2022,TENNESSEE,3,CHARLES J “CHUCK” FLEISCHMANN,MEG GORMAN,REPUBLICAN,DEMOCRAT,136639,60334.0,CHARLES J “CHUCK” FLEISCHMANN,REPUBLICAN
2022,TENNESSEE,4,SCOTT DESJARLAIS,WAYNE STEELE,REPUBLICAN,DEMOCRAT,122401,44648.0,SCOTT DESJARLAIS,REPUBLICAN
2022,TENNESSEE,5,ANDY OGLES,HEIDI CAMPBELL,REPUBLICAN,DEMOCRAT,123558,93648.0,ANDY OGLES,REPUBLICAN
2022,TENNESSEE,6,JOHN W ROSE,RANDAL COOPER,REPUBLICAN,DEMOCRAT,129388,65675.0,JOHN W ROSE,REPUBLICAN
2022,TENNESSEE,7,MARK E GREEN,ODESSA KELLY,REPUBLICAN,DEMOCRAT,108421,68973.0,MARK E GREEN,REPUBLICAN
2022,TENNESSEE,8,DAVID KUSTOFF,LYNNETTE P WILLIAMS,REPUBLICAN,DEMOCRAT,155602,51102.0,DAVID KUSTOFF,REPUBLICAN
2022,TENNESSEE,9,STEVE COHEN,CHARLOTTE BERGMANN,DEMOCRAT,REPUBLICAN,93800,35123.0,STEVE COHEN,DEMOCRAT
2022,TEXAS,1,NATHANIEL MORAN,JRMAR “JJ” JEFFERSON,REPUBLICAN,DEMOCRAT,183224,51438.0,NATHANIEL MORAN,REPUBLICAN
2022,TEXAS,2,DAN CRENSHAW,ROBIN FULFORD,REPUBLICAN,DEMOCRAT,151791,78496.0,DAN CRENSHAW,REPUBLICAN
2022,TEXAS,3,KEITH SELF,SANDEEP SRIVASTAVA,REPUBLICAN,DEMOCRAT,164240,100121.0,KEITH SELF,REPUBLICAN
2022,TEXAS,4,PAT FALLON,IRO OMERE,REPUBLICAN,DEMOCRAT,170781,79179.0,PAT FALLON,REPUBLICAN
2022,TEXAS,5,LANCE GOODEN,TARTISHA HILL,REPUBLICAN,DEMOCRAT,135595,71930.0,LANCE GOODEN,REPUBLICAN
2022,TEXAS,6,JAKE ELLZEY,,REPUBLICAN,,149321,,JAKE ELLZEY,REPUBLICAN
2022,TEXAS,7,LIZZIE FLETCHER,JOHNNY TEAGUE,DEMOCRAT,REPUBLICAN,115994,65835.0,LIZZIE FLETCHER,DEMOCRAT
2022,TEXAS,8,MORGAN LUTTRELL,LAURA JONES,REPUBLICAN,DEMOCRAT,153127,68715.0,MORGAN LUTTRELL,REPUBLICAN
2022,TEXAS,9,AL GREEN,JIMMY I LEON,DEMOCRAT,REPUBLICAN,125446,38161.0,AL GREEN,DEMOCRAT
2022,TEXAS,10,MICHAEL T MCCAUL,LINDA NUNO,REPUBLICAN,DEMOCRAT,159469,86404.0,MICHAEL T MCCAUL,REPUBLICAN
2022,TEXAS,11,AUGUST PFLUGER,,REPUBLICAN,,151066,,AUGUST PFLUGER,REPUBLICAN
2022,TEXAS,12,KAY GRANGER,TREY J HUNT,REPUBLICAN,DEMOCRAT,152953,85026.0,KAY GRANGER,REPUBLICAN
2022,TEXAS,13,RONNY JACKSON,KATHLEEN BROWN,REPUBLICAN,DEMOCRAT,161767,52910.0,RONNY JACKSON,REPUBLICAN
2022,TEXAS,14,"RANDY K WEBER, SR",MIKAL WILLIAMS,REPUBLICAN,DEMOCRAT,149543,63606.0,"RANDY K WEBER, SR",REPUBLICAN
2022,TEXAS,15,MONICA DE LA CRUZ,MICHELLE VALLEJO,REPUBLICAN,DEMOCRAT,80978,68097.0,MONICA DE LA CRUZ,REPUBLICAN
2022,TEXAS,16,VERONICA ESCOBAR,IRENE ARMENDARIZ JACKSON,DEMOCRAT,REPUBLICAN,95510,54986.0,VERONICA ESCOBAR,DEMOCRAT
2022,TEXAS,17,PETE SESSIONS,MARY JO WOODS,REPUBLICAN,DEMOCRAT,144408,72801.0,PETE SESSIONS,REPUBLICAN
2022,TEXAS,18,SHEILA JACKSON LEE,CARMEN MARIA MONTIEL,DEMOCRAT,REPUBLICAN,110511,40941.0,SHEILA JACKSON LEE,DEMOCRAT
2022,TEXAS,19,JODEY C ARRINGTON,NATHAN LEWIS,REPUBLICAN,INDEPENDENT,152321,37360.0,JODEY C ARRINGTON,REPUBLICAN
2022,TEXAS,20,JOAQUIN CASTRO,KYLE SINCLAIR,DEMOCRAT,REPUBLICAN,115352,53226.0,JOAQUIN CASTRO,DEMOCRAT
2022,TEXAS,21,CHIP ROY,CLAUDIA ANDREANA ZAPATA,REPUBLICAN,DEMOCRAT,207426,122655.0,CHIP ROY,REPUBLICAN
2022,TEXAS,22,TROY E NEHLS,JAMIE KAYE JORDAN,REPUBLICAN,DEMOCRAT,150014,85653.0,TROY E NEHLS,REPUBLICAN
2022,TEXAS,23,TONY GONZALES,JOHN LIRA,REPUBLICAN,DEMOCRAT,116649,80947.0,TONY GONZALES,REPUBLICAN
2022,TEXAS,24,BETH VAN DUYNE,JAN MCDOWELL,REPUBLICAN,DEMOCRAT,177947,119878.0,BETH VAN DUYNE,REPUBLICAN
2022,TEXAS,25,ROGER WILLIAMS,,REPUBLICAN,,185270,,ROGER WILLIAMS,REPUBLICAN
2022,TEXAS,26,MICHAEL C BURGESS,MIKE KOLLS,REPUBLICAN,LIBERTARIAN,183639,81384.0,MICHAEL C BURGESS,REPUBLICAN
2022,TEXAS,27,MICHAEL CLOUD,"MACLOVIO PEREZ, JR",REPUBLICAN,DEMOCRAT,133416,73611.0,MICHAEL CLOUD,REPUBLICAN
2022,TEXAS,28,HENRY CUELLAR,CASSY GARCIA,DEMOCRAT,REPUBLICAN,93803,71778.0,HENRY CUELLAR,DEMOCRAT
2022,TEXAS,29,SYLVIA R GARCIA,ROBERT SCHAFRANEK,DEMOCRAT,REPUBLICAN,71837,28765.0,SYLVIA R GARCIA,DEMOCRAT
2022,TEXAS,30,JASMINE CROCKETT,JAMES RODGERS,DEMOCRAT,REPUBLICAN,134876,39209.0,JASMINE CROCKETT,DEMOCRAT
2022,TEXAS,31,JOHN R CARTER,,REPUBLICAN,,183185,,JOHN R CARTER,REPUBLICAN
2022,TEXAS,32,COLIN Z ALLRED,ANTONIO SWAD,DEMOCRAT,REPUBLICAN,116005,61494.0,COLIN Z ALLRED,DEMOCRAT
2022,TEXAS,33,MARC A VEASEY,PATRICK DAVID GILLESPIE,DEMOCRAT,REPUBLICAN,82081,29203.0,MARC A VEASEY,DEMOCRAT
2022,TEXAS,34,VICENTE GONZALEZ,MAYRA FLORES,DEMOCRAT,REPUBLICAN,70896,59464.0,VICENTE GONZALEZ,DEMOCRAT
2022,TEXAS,35,GREG CASAR,DAN MCQUEEN,DEMOCRAT,REPUBLICAN,129599,48969.0,GREG CASAR,DEMOCRAT
2022,TEXAS,36,BRIAN BABIN,JON HAIRE,REPUBLICAN,DEMOCRAT,145599,64016.0,BRIAN BABIN,REPUBLICAN
2022,TEXAS,37,LLOYD DOGGETT,JENNY GARCIA SHARON,DEMOCRAT,REPUBLICAN,219358,59923.0,LLOYD DOGGETT,DEMOCRAT
2022,TEXAS,38,WESLEY HUNT,DUNCAN F KLUSSMANN,REPUBLICAN,DEMOCRAT,163597,92302.0,WESLEY HUNT,REPUBLICAN
2022,UTAH,1,BLAKE D MOORE,RICK EDWIN JONES,REPUBLICAN,DEMOCRAT,178434,87986.0,BLAKE D MOORE,REPUBLICAN
2022,UTAH,2,CHRIS STEWART,NICK MITCHELL,REPUBLICAN,DEMOCRAT,154883,88224.0,CHRIS STEWART,REPUBLICAN
2022,UTAH,3,JOHN R CURTIS,GLENN J WRIGHT,REPUBLICAN,DEMOCRAT,182497,83687.0,JOHN R CURTIS,REPUBLICAN
2022,UTAH,4,BURGESS OWENS,DARLENE MCDONALD,REPUBLICAN,DEMOCRAT,155110,82181.0,BURGESS OWENS,REPUBLICAN
2022,VERMONT,0,BECCA BALINT,LIAM MADDEN,DEMOCRAT,REPUBLICAN,176494,78397.0,BECCA BALINT,DEMOCRAT
2022,VIRGINIA,1,ROBERT J WITTMAN,"HERBERT C “HERB” JONES, JR",REPUBLICAN,DEMOCRAT,191828,147229.0,ROBERT J WITTMAN,REPUBLICAN
2022,VIRGINIA,2,JEN A KIGGANS,ELAINE G LURIA,REPUBLICAN,DEMOCRAT,153328,143219.0,JEN A KIGGANS,REPUBLICAN
2022,VIRGINIA,3,ROBERT C “BOBBY” SCOTT,TERRY T NAMKUNG,DEMOCRAT,REPUBLICAN,139659,67668.0,ROBERT C “BOBBY” SCOTT,DEMOCRAT
2022,VIRGINIA,4,A DONALD MCEACHIN,"LEON BENJAMIN, SR",DEMOCRAT,REPUBLICAN,159044,85503.0,A DONALD MCEACHIN,DEMOCRAT
2022,VIRGINIA,5,BOB GOOD,JOSHUA M THRONEBURG,REPUBLICAN,DEMOCRAT,177191,129996.0,BOB GOOD,REPUBLICAN
2022,VIRGINIA,6,BEN CLINE,JENNIFER LYNN LEWIS,REPUBLICAN,DEMOCRAT,173352,95410.0,BEN CLINE,REPUBLICAN
2022,VIRGINIA,7,ABIGAIL DAVIS SPANBERGER,YESLI I VEGA,DEMOCRAT,REPUBLICAN,143357,130586.0,ABIGAIL DAVIS SPANBERGER,DEMOCRAT
2022,VIRGINIA,8,"DONALD S BEYER, JR",KARINA A LIPSMAN,DEMOCRAT,REPUBLICAN,197760,66589.0,"DONALD S BEYER, JR",DEMOCRAT
2022,VIRGINIA,9,H MORGAN GRIFFITH,TAYSHA LEE DEVAUGHAN,REPUBLICAN,DEMOCRAT,182207,66027.0,H MORGAN GRIFFITH,REPUBLICAN
2022,VIRGINIA,10,JENNIFER WEXTON,HUNG CAO,DEMOCRAT,REPUBLICAN,157405,138163.0,JENNIFER WEXTON,DEMOCRAT
2022,VIRGINIA,11,GERALD E CONNOLLY,JAMES G “JIM” MYLES,DEMOCRAT,REPUBLICAN,193190,95634.0,GERALD E CONNOLLY,DEMOCRAT
2022,WASHINGTON,1,SUZAN K DELBENE,VINCENT J CAVELERI,DEMOCRAT,REPUBLICAN,181992,104329.0,SUZAN K DELBENE,DEMOCRAT
2022,WASHINGTON,2,RICK LARSEN,DAN MATTHEWS,DEMOCRAT,REPUBLICAN,202980,134335.0,RICK LARSEN,DEMOCRAT
2022,WASHINGTON,3,MARIE GLUESENKAMP PEREZ,JOE KENT,DEMOCRAT,REPUBLICAN,160314,157685.0,MARIE GLUESENKAMP PEREZ,DEMOCRAT
2022,WASHINGTON,4,DAN NEWHOUSE,DOUG WHITE,REPUBLICAN,DEMOCRAT,150619,70710.0,DAN NEWHOUSE,REPUBLICAN
2022,WASHINGTON,5,CATHY MCMORRIS RODGERS,NATASHA HILL,REPUBLICAN,DEMOCRAT,188648,127585.0,CATHY MCMORRIS RODGERS,REPUBLICAN
2022,WASHINGTON,6,DEREK KILMER,ELIZABETH KREISELMAIER,DEMOCRAT,REPUBLICAN,208710,138754.0,DEREK KILMER,DEMOCRAT
2022,WASHINGTON,7,PRAMILA JAYAPAL,CLIFF MOON,DEMOCRAT,REPUBLICAN,295998,49207.0,PRAMILA JAYAPAL,DEMOCRAT
2022,WASHINGTON,8,KIM SCHRIER,MATT LARKIN,DEMOCRAT,REPUBLICAN,179003,155976.0,KIM SCHRIER,DEMOCRAT
2022,WASHINGTON,9,ADAM SMITH,DOUG BASLER,DEMOCRAT,REPUBLICAN,171746,67631.0,ADAM SMITH,DEMOCRAT
2022,WASHINGTON,10,MARILYN STRICKLAND,KEITH R SWANK,DEMOCRAT,REPUBLICAN,152544,114777.0,MARILYN STRICKLAND,DEMOCRAT
2022,WEST VIRGINIA,1,CAROL D MILLER,LACY WATSON,REPUBLICAN,DEMOCRAT,151511,65428.0,CAROL D MILLER,REPUBLICAN
2022,WEST VIRGINIA,2,ALEXANDER X MOONEY,BARRY LEE WENDELL,REPUBLICAN,DEMOCRAT,160493,84278.0,ALEXANDER X MOONEY,REPUBLICAN
2022,WISCONSIN,1,BRYAN STEIL,ANN ROE,REPUBLICAN,DEMOCRAT,162610,135825.0,BRYAN STEIL,REPUBLICAN
2022,WISCONSIN,2,MARK POCAN,ERIK OLSEN,DEMOCRAT,REPUBLICAN,268740,101890.0,MARK POCAN,DEMOCRAT
2022,WISCONSIN,3,DERRICK VAN ORDEN,BRAD PFAFF,REPUBLICAN,DEMOCRAT,164743,152977.0,DERRICK VAN ORDEN,REPUBLICAN
2022,WISCONSIN,4,GWEN MOORE,TIM ROGERS,DEMOCRAT,REPUBLICAN,191955,57660.0,GWEN MOORE,DEMOCRAT
2022,WISCONSIN,5,SCOTT FITZGERALD,MIKE VAN SOMEREN,REPUBLICAN,DEMOCRAT,243741,134581.0,SCOTT FITZGERALD,REPUBLICAN
2022,WISCONSIN,6,GLENN GROTHMAN,SCATTERING,REPUBLICAN,,239231,12428.0,GLENN GROTHMAN,REPUBLICAN
2022,WISCONSIN,7,THOMAS P TIFFANY,RICHARD DICK AUSMAN,REPUBLICAN,DEMOCRAT,209224,128877.0,THOMAS P TIFFANY,REPUBLICAN
2022,WISCONSIN,8,MIKE GALLAGHER,PAUL DAVID BOUCHER,REPUBLICAN,INDEPENDENT,223981,48896.0,MIKE GALLAGHER,REPUBLICAN
2022,WYOMING,0,HARRIET HAGEMAN,LYNNETTE GREYBULL,REPUBLICAN,DEMOCRAT,132206,47250.0,HARRIET HAGEMAN,REPUBLICAN
