,year,state,district,c1_x,c2_x,c1_party_x,c2_party_x,c1_votes,c2_votes,winner,winner_party,c1_y,c2_y,c1_party_y,c2_party_y,c1_pct,c2_pct
297,2022,MARYLAND,2,NICOLEE AMBROSE,C A DUTCH RUPPERSBERGER,REPUBLICAN,DEMOCRAT,268434,268434,NICOLEE AMBROSE,REPUBLICAN,C.A. DUTCH RUPPERSBERGER,NICOLEE AMBROSE,DEM,REP,43.0,34.0
298,2022,MARYLAND,6,NEIL C PARROTT,DAVID J TRONE,REPUBLICAN,DEMOCRAT,256398,256398,NEIL C PARROTT,REPUBLICAN,NEIL C. PARROTT,DAVID J. TRONE,REP,DEM,45.0,44.5
299,2022,MICHIGAN,3,JOHN GIBBS,HILLARY SCHOLTEN,REPUBLICAN,DEMOCRAT,338988,338988,JOHN GIBBS,REPUBLICAN,HILLARY SCHOLTEN,HILLARY SCHOLTEN,DEM,DEM,44.0,39.0
300,2022,MICHIGAN,7,TOM BARRETT,ELISSA SLOTKIN,REPUBLICAN,DEMOCRAT,372708,372708,TOM BARRETT,REPUBLICAN,ELISSA SLOTKIN,ELISSA SLOTKIN,DEM,DEM,56.0,53.0
301,2022,MICHIGAN,8,PAUL JUNGE,DANIEL T KILDEE,REPUBLICAN,DEMOCRAT,335829,335829,PAUL JUNGE,REPUBLICAN,PAUL JUNGE,DANIEL T. KILDEE,REP,DEM,45.0,44.0
302,2022,MICHIGAN,10,JOHN JAMES,CARL J MARLINGA,REPUBLICAN,DEMOCRAT,326237,326237,JOHN JAMES,REPUBLICAN,CARL J. MARLINGA,JOHN JAMES,DEM,REP,52.0,47.0
303,2022,MINNESOTA,1,BRAD FINSTAD,JEFF ETTINGER,REPUBLICAN,DEMOCRATIC-FARMER-LABOR,296547,296547,BRAD FINSTAD,REPUBLICAN,BRAD FINSTAD,JEFF ETTINGER,REP,DEM,48.0,47.0
304,2022,MINNESOTA,2,TYLER KISTNER,ANGIE CRAIG,REPUBLICAN,DEMOCRAT,325472,325472,TYLER KISTNER,REPUBLICAN,ANGIE CRAIG,ANGIE CRAIG,DEM,DEM,47.0,46.0
305,2022,MINNESOTA,3,TOM WEILER,DEAN PHILLIPS,REPUBLICAN,DEMOCRAT,333921,333921,TOM WEILER,REPUBLICAN,DEAN PHILLIPS,TOM WEILER,DEM,REP,57.0,36.0
306,2022,MONTANA,1,RYAN K ZINKE,MONICA TRANEL,REPUBLICAN,DEMOCRAT,247960,247960,RYAN K ZINKE,REPUBLICAN,RYAN K. ZINKE,MONICA TRANEL,REP,DEM,45.0,43.0
307,2022,MONTANA,2,"MATTHEW M ROSENDALE, SR",PENNY RONNING,REPUBLICAN,DEMOCRAT,215672,215672,"MATTHEW M ROSENDALE, SR",REPUBLICAN,MATT ROSENDALE,GARY BUCHANAN,REP,IND,40.0,27.0
308,2022,NEBRASKA,2,DON BACON,TONY VARGAS,REPUBLICAN,DEMOCRAT,219470,219470,DON BACON,REPUBLICAN,DON BACON,TONY VARGAS,REP,DEM,52.0,48.0
309,2022,NEVADA,1,MARK ROBERTSON,DINA TITUS,REPUBLICAN,DEMOCRAT,224349,224349,MARK ROBERTSON,REPUBLICAN,MARK ROBERTSON,DINA TITUS,REP,DEM,53.5,47.0
310,2022,NEVADA,2,MARK E AMODEI,ELIZABETH MERCEDES KRAUSE,REPUBLICAN,DEMOCRAT,310498,310498,MARK E AMODEI,REPUBLICAN,MARK E. AMODEI,MARK E. AMODEI,REP,REP,59.1,46.4
311,2022,NEVADA,3,APRIL BECKER,SUSIE LEE,REPUBLICAN,DEMOCRAT,252169,252169,APRIL BECKER,REPUBLICAN,APRIL BECKER,SUSIE LEE,REP,DEM,51.6,47.4
312,2022,NEVADA,4,SAM PETERS,STEVEN HORSFORD,REPUBLICAN,DEMOCRAT,222487,222487,SAM PETERS,REPUBLICAN,STEVEN HORSFORD,SAM PETERS,DEM,REP,50.8,47.5
313,2022,NEW HAMPSHIRE,1,KAROLINE LEAVITT,CHRIS PAPPAS,REPUBLICAN,DEMOCRAT,309962,309962,KAROLINE LEAVITT,REPUBLICAN,KAROLINE LEAVITT,CHRIS PAPPAS,REP,DEM,51.0,50.0
314,2022,NEW HAMPSHIRE,2,ROBERT BURNS,ANN M KUSTER,REPUBLICAN,DEMOCRAT,307584,307584,ROBERT BURNS,REPUBLICAN,ANN MCLANE KUSTER,ANN MCLANE KUSTER,DEM,DEM,53.7,53.0
315,2022,NEW JERSEY,1,CLAIRE GUSTAFSON,DONALD NORCROSS,REPUBLICAN,DEMOCRAT,223884,223884,CLAIRE GUSTAFSON,REPUBLICAN,DONALD NORCROSS,CLAIRE GUSTAFSON,DEM,REP,49.0,44.0
316,2022,NEW JERSEY,3,BOB HEALEY,ANDY KIM,REPUBLICAN,DEMOCRAT,271376,271376,BOB HEALEY,REPUBLICAN,ANDY KIM,BOB HEALEY,DEM,REP,44.0,38.0
317,2022,NEW JERSEY,7,"THOMAS H KEAN, JR",TOM MALINOWSKI,REPUBLICAN,DEMOCRAT,310093,310093,"THOMAS H KEAN, JR",REPUBLICAN,TOM MALINOWSKI,THOMAS H. KEAN JR.,DEM,REP,48.0,48.0
318,2022,NEW JERSEY,11,PAUL DEGROOT,MIKIE SHERRILL,REPUBLICAN,DEMOCRAT,273664,273664,PAUL DEGROOT,REPUBLICAN,MIKIE SHERRILL,MIKIE SHERRILL,DEM,DEM,51.34,51.0
319,2022,NEW MEXICO,1,MICHELLE GARCIA HOLMES,MELANIE A STANSBURY,REPUBLICAN,DEMOCRAT,280671,280671,MICHELLE GARCIA HOLMES,REPUBLICAN,MELANIE ANN STANSBURY,MELANIE ANN STANSBURY,DEM,DEM,54.1,48.0
320,2022,NEW MEXICO,2,YVETTE HERRELL,GABRIEL VASQUEZ,REPUBLICAN,DEMOCRAT,192673,192673,YVETTE HERRELL,REPUBLICAN,YVETTE HERRELL,GABRIEL VASQUEZ,REP,DEM,54.12,48.0
321,2022,NEW MEXICO,3,ALEXIS MARTINEZ JOHNSON,TERESA LEGER FERNANDEZ,REPUBLICAN,DEMOCRAT,230782,230782,ALEXIS MARTINEZ JOHNSON,REPUBLICAN,TERESA LEGER FERNANDEZ,TERESA LEGER FERNANDEZ,DEM,DEM,58.37,53.0
322,2022,NEW YORK,2,ANDREW R GARBARINO,ANDREW R GARBARINO,REPUBLICAN,CONSERVATIVE,256117,256117,ANDREW R GARBARINO,REPUBLICAN,ANDREW R. GARBARINO,JACKIE GORDON,REP,DEM,49.0,48.0
323,2022,NEW YORK,3,GEORGE A D SANTOS,GEORGE A D SANTOS,REPUBLICAN,CONSERVATIVE,279772,279772,GEORGE A D SANTOS,REPUBLICAN,GEORGE A.D. SANTOS,ROBERT P. ZIMMERMAN,REP,DEM,44.0,42.0
324,2022,NEW YORK,4,ANTHONY P D’ESPOSITO,ANTHONY P D’ESPOSITO,REPUBLICAN,CONSERVATIVE,278548,278548,ANTHONY P D’ESPOSITO,REPUBLICAN,ANTHONY P. D'ESPOSITO,LAURA A. GILLEN,REP,DEM,48.0,36.0
325,2022,NEW YORK,11,NICOLE MALLIOTAKIS,NICOLE MALLIOTAKIS,REPUBLICAN,CONSERVATIVE,191083,191083,NICOLE MALLIOTAKIS,REPUBLICAN,NICOLE MALLIOTAKIS,NICOLE MALLIOTAKIS,REP,REP,51.0,49.0
326,2022,NEW YORK,17,MICHAEL V LAWLER,MICHAEL V LAWLER,REPUBLICAN,CONSERVATIVE,291308,291308,MICHAEL V LAWLER,REPUBLICAN,MIKE LAWLER,MIKE LAWLER,REP,REP,52.0,49.0
327,2022,NEW YORK,18,COLIN J SCHMITT,COLIN J SCHMITT,REPUBLICAN,CONSERVATIVE,272617,272617,COLIN J SCHMITT,REPUBLICAN,SEAN PATRICK MALONEY,COLIN J. SCHMITT,DEM,REP,49.0,38.0
328,2022,NEW YORK,19,MARCUS MOLINARO,MARCUS MOLINARO,REPUBLICAN,CONSERVATIVE,292577,292577,MARCUS MOLINARO,REPUBLICAN,MARCUS MOLINARO,MARCUS MOLINARO,REP,REP,53.0,51.6
329,2022,NEW YORK,22,BRANDON M WILLIAMS,BRANDON M WILLIAMS,REPUBLICAN,CONSERVATIVE,273981,273981,BRANDON M WILLIAMS,REPUBLICAN,FRANCIS CONOLE,FRANCIS CONOLE,DEM,DEM,46.0,45.0
330,2022,NEW YORK,25,LA’RON D SINGLETARY,LA’RON D SINGLETARY,REPUBLICAN,CONSERVATIVE,284990,284990,LA’RON D SINGLETARY,REPUBLICAN,JOSEPH D. MORELLE,LA'RON D. SINGLETARY,DEM,REP,43.0,39.0
331,2022,NORTH CAROLINA,1,SANDY SMITH,DON DAVIS,REPUBLICAN,DEMOCRAT,257776,257776,SANDY SMITH,REPUBLICAN,DON DAVIS,DON DAVIS,DEM,DEM,54.0,45.0
332,2022,NORTH CAROLINA,6,CHRISTIAN CASTELLI,KATHY E MANNING,REPUBLICAN,DEMOCRAT,258998,258998,CHRISTIAN CASTELLI,REPUBLICAN,KATHY MANNING,CHRISTIAN CASTELLI,DEM,REP,48.0,39.0
333,2022,NORTH CAROLINA,11,CHUCK EDWARDS,JASMINE BEACH-FERRARA,REPUBLICAN,DEMOCRAT,323912,323912,CHUCK EDWARDS,REPUBLICAN,CHUCK EDWARDS,JASMINE BEACH-FERRARA,REP,DEM,46.0,40.0
334,2022,NORTH CAROLINA,13,BO HINES,WILEY NICKEL,REPUBLICAN,DEMOCRAT,277346,277346,BO HINES,REPUBLICAN,WILEY NICKEL,WILEY NICKEL,DEM,DEM,45.0,44.0
335,2022,OHIO,1,STEVE CHABOT,GREG LANDSMAN,REPUBLICAN,DEMOCRAT,296474,296474,STEVE CHABOT,REPUBLICAN,GREG LANDSMAN,GREG LANDSMAN,DEM,DEM,49.0,49.0
336,2022,OHIO,9,J R MAJEWSKI,MARCY KAPTUR,REPUBLICAN,DEMOCRAT,266017,266017,J R MAJEWSKI,REPUBLICAN,MARCY KAPTUR,J.R. MAJEWSKI,DEM,REP,47.0,41.8
337,2022,OHIO,13,MADISON GESIOTTO GILBERT,EMILIA SYKES,REPUBLICAN,DEMOCRAT,284409,284409,MADISON GESIOTTO GILBERT,REPUBLICAN,EMILIA SYKES,EMILIA SYKES,DEM,DEM,47.0,46.0
338,2022,OREGON,4,ALEK SKARLATOS,VAL HOYLE,REPUBLICAN,DEMOCRAT,339077,339077,ALEK SKARLATOS,REPUBLICAN,VAL HOYLE,VAL HOYLE,DEM,DEM,46.0,46.0
339,2022,OREGON,5,LORI CHAVEZ-DEREMER,JAMIE MCLEOD-SKINNER,REPUBLICAN,DEMOCRAT,351233,351233,LORI CHAVEZ-DEREMER,REPUBLICAN,LORI CHAVEZ-DEREMER,LORI CHAVEZ-DEREMER,REP,REP,44.0,42.0
340,2022,OREGON,6,MIKE ERICKSON,ANDREA SALINAS,REPUBLICAN,DEMOCRAT,294377,294377,MIKE ERICKSON,REPUBLICAN,ANDREA SALINAS,MIKE ERICKSON,DEM,REP,48.0,47.0
341,2022,PENNSYLVANIA,1,BRIAN K FITZPATRICK,ASHLEY EHASZ,REPUBLICAN,DEMOCRAT,367380,367380,BRIAN K FITZPATRICK,REPUBLICAN,BRIAN FITZPATRICK,BRIAN FITZPATRICK,REP,REP,55.0,45.0
342,2022,PENNSYLVANIA,7,LISA SCHELLER,SUSAN WILD,REPUBLICAN,DEMOCRAT,296891,296891,LISA SCHELLER,REPUBLICAN,SUSAN WILD,LISA SCHELLER,DEM,REP,47.0,47.0
343,2022,PENNSYLVANIA,8,JIM BOGNET,MATT CARTWRIGHT,REPUBLICAN,DEMOCRAT,286886,286886,JIM BOGNET,REPUBLICAN,MATT CARTWRIGHT,MATT CARTWRIGHT,DEM,DEM,52.0,52.0
344,2022,PENNSYLVANIA,10,SCOTT PERRY,SHAMAINE DANIELS,REPUBLICAN,DEMOCRAT,314546,314546,SCOTT PERRY,REPUBLICAN,SHAMAINE DANIELS,SCOTT PERRY,DEM,REP,44.0,41.0
345,2022,PENNSYLVANIA,12,MIKE DOYLE,SUMMER LEE,REPUBLICAN,DEMOCRAT,328620,328620,MIKE DOYLE,REPUBLICAN,SUMMER LEE,MIKE DOYLE,DEM,REP,54.0,40.0
346,2022,PENNSYLVANIA,17,JEREMY SHAFFER,CHRIS DELUZIO,REPUBLICAN,DEMOCRAT,362628,362628,JEREMY SHAFFER,REPUBLICAN,CHRIS DELUZIO,CHRIS DELUZIO,DEM,DEM,49.0,44.0
347,2022,RHODE ISLAND,2,ALLAN W FUNG,SETH M MAGAZINER,REPUBLICAN,DEMOCRAT,201089,201089,ALLAN W FUNG,REPUBLICAN,SETH MAGAZINER,ALLAN W. FUNG,DEM,REP,48.0,48.0
348,2022,TENNESSEE,5,ANDY OGLES,HEIDI CAMPBELL,REPUBLICAN,DEMOCRAT,221275,221275,ANDY OGLES,REPUBLICAN,HEIDI CAMPBELL,ANDY OGLES,DEM,REP,51.0,48.0
349,2022,TEXAS,15,MONICA DE LA CRUZ,MICHELLE VALLEJO,REPUBLICAN,DEMOCRAT,151889,151889,MONICA DE LA CRUZ,REPUBLICAN,MICHELLE VALLEJO,MONICA DE LA CRUZ,DEM,REP,45.0,45.0
350,2022,TEXAS,23,TONY GONZALES,JOHN LIRA,REPUBLICAN,DEMOCRAT,208776,208776,TONY GONZALES,REPUBLICAN,TONY GONZALES,JOHN LIRA,REP,DEM,42.0,26.0
351,2022,TEXAS,34,MAYRA FLORES,VICENTE GONZALEZ,REPUBLICAN,DEMOCRAT,134439,134439,MAYRA FLORES,REPUBLICAN,VICENTE GONZALEZ,MAYRA FLORES,DEM,REP,47.0,43.0
352,2022,UTAH,1,BLAKE D MOORE,RICK EDWIN JONES,REPUBLICAN,DEMOCRAT,266420,266420,BLAKE D MOORE,REPUBLICAN,BLAKE D. MOORE,RICK EDWIN JONES,REP,DEM,61.66,32.21
353,2022,UTAH,2,CHRIS STEWART,NICK MITCHELL,REPUBLICAN,DEMOCRAT,259399,259399,CHRIS STEWART,REPUBLICAN,CHRIS STEWART,NICK MITCHELL,REP,DEM,50.2,30.91
354,2022,UTAH,3,JOHN R CURTIS,GLENN J WRIGHT,REPUBLICAN,DEMOCRAT,283380,283380,JOHN R CURTIS,REPUBLICAN,JOHN CURTIS,GLENN J. WRIGHT,REP,DEM,51.39,26.79
355,2022,UTAH,4,BURGESS OWENS,DARLENE MCDONALD,REPUBLICAN,DEMOCRAT,254059,254059,BURGESS OWENS,REPUBLICAN,BURGESS OWENS,DARLENE MCDONALD,REP,DEM,57.14,30.36
356,2022,VIRGINIA,2,JEN A KIGGANS,ELAINE G LURIA,REPUBLICAN,DEMOCRAT,296996,296996,JEN A KIGGANS,REPUBLICAN,ELAINE G. LURIA,JEN A. KIGGANS,DEM,REP,45.0,45.0
357,2022,VIRGINIA,7,YESLI I VEGA,ABIGAIL DAVIS SPANBERGER,REPUBLICAN,DEMOCRAT,274590,274590,YESLI I VEGA,REPUBLICAN,ABIGAIL A. SPANBERGER,YESLI I. VEGA,DEM,REP,47.0,47.0
358,2022,VIRGINIA,10,HUNG CAO,JENNIFER WEXTON,REPUBLICAN,DEMOCRAT,296145,296145,HUNG CAO,REPUBLICAN,JENNIFER T. WEXTON,HUNG CAO,DEM,REP,43.0,41.0
359,2022,WASHINGTON,3,JOE KENT,MARIE GLUESENKAMP PEREZ,REPUBLICAN,DEMOCRAT,319759,319759,JOE KENT,REPUBLICAN,JOE KENT,MARIE GLUESENKAMP PEREZ,REP,DEM,48.0,47.0
360,2022,WASHINGTON,4,DAN NEWHOUSE,DOUG WHITE,REPUBLICAN,DEMOCRAT,226647,226647,DAN NEWHOUSE,REPUBLICAN,LOREN CULP,LOREN CULP,REP,REP,38.0,37.9
361,2022,WASHINGTON,8,MATT LARKIN,KIM SCHRIER,REPUBLICAN,DEMOCRAT,336038,336038,MATT LARKIN,REPUBLICAN,KIM SCHRIER,KIM SCHRIER,DEM,DEM,48.0,48.0
362,2022,WISCONSIN,3,DERRICK VAN ORDEN,BRAD PFAFF,REPUBLICAN,DEMOCRAT,317922,317922,DERRICK VAN ORDEN,REPUBLICAN,DERRICK VAN ORDEN,DERRICK VAN ORDEN,REP,REP,50.3,47.0
